NPDES Permit Number,Outfall Number,Monitoring Location Code,Limit Set Designator,Parameter Code,Parameter Description,Monitoring Period Date,Limit Value,Limit Value Unit,DMR Value Type,Statistical Base,Limit Type Code,DMR Value,DMR Value Unit,Notes
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2010,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2010,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2010,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2010,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",10/31/2010,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2010,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2011,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2011,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2011,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",10/31/2011,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",5/31/2012,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2012,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2012,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",5/31/2013,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2013,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2013,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2013,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",10/31/2013,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2013,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",5/31/2014,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2014,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2014,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2014,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2014,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",10/31/2014,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2014,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2014,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",5/31/2015,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2015,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2015,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2015,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",10/31/2015,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2015,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",4/30/2016,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2016,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2016,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2016,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",10/31/2016,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2017,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2017,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",10/31/2017,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2017,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2018,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2018,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2018,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2019,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2019,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",4/30/2020,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2020,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2020,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2020,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",4/30/2021,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2021,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",10/31/2021,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2021,29.3,lb/d,Q1,MO AVG,ENF,0,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",5/31/2016,29.3,lb/d,Q1,MO AVG,ENF,1,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",10/31/2020,29.3,lb/d,Q1,MO AVG,ENF,1.2,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2020,29.3,lb/d,Q1,MO AVG,ENF,1.2,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2011,29.3,lb/d,Q1,MO AVG,ENF,1.3,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",10/31/2018,29.3,lb/d,Q1,MO AVG,ENF,1.4,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2011,29.3,lb/d,Q1,MO AVG,ENF,1.5,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2016,29.3,lb/d,Q1,MO AVG,ENF,1.5,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2017,29.3,lb/d,Q1,MO AVG,ENF,1.5,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2021,29.3,lb/d,Q1,MO AVG,ENF,1.75,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2020,29.3,lb/d,Q1,MO AVG,ENF,1.8,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2021,29.3,lb/d,Q1,MO AVG,ENF,1.8,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",4/30/2018,29.3,lb/d,Q1,MO AVG,ENF,10.2,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2010,29.3,lb/d,Q1,MO AVG,ENF,10.3,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/28/2014,29.3,lb/d,Q1,MO AVG,ENF,10.3,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/29/2012,29.3,lb/d,Q1,MO AVG,ENF,10.6,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/29/2008,29.3,lb/d,Q1,MO AVG,ENF,10.7,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/28/2011,29.3,lb/d,Q1,MO AVG,ENF,10.9,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",4/30/2017,29.3,lb/d,Q1,MO AVG,ENF,11.2,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2022,29.3,lb/d,Q1,MO AVG,ENF,11.6,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/28/2022,29.3,lb/d,Q1,MO AVG,ENF,11.7,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2011,29.3,lb/d,Q1,MO AVG,ENF,11.8,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2010,29.3,lb/d,Q1,MO AVG,ENF,12,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",4/30/2011,29.3,lb/d,Q1,MO AVG,ENF,12,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2019,29.3,lb/d,Q1,MO AVG,ENF,12.4,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2012,29.3,lb/d,Q1,MO AVG,ENF,12.5,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2011,29.3,lb/d,Q1,MO AVG,ENF,12.7,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/28/2018,29.3,lb/d,Q1,MO AVG,ENF,12.8,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2019,29.3,lb/d,Q1,MO AVG,ENF,13.2,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/28/2017,29.3,lb/d,Q1,MO AVG,ENF,13.4,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2021,29.3,lb/d,Q1,MO AVG,ENF,14,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",4/30/2009,29.3,lb/d,Q1,MO AVG,ENF,14.5,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2017,29.3,lb/d,Q1,MO AVG,ENF,14.8,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/28/2019,29.3,lb/d,Q1,MO AVG,ENF,14.9,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2008,29.3,lb/d,Q1,MO AVG,ENF,15.5,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2009,29.3,lb/d,Q1,MO AVG,ENF,15.5,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/29/2016,29.3,lb/d,Q1,MO AVG,ENF,15.9,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2009,29.3,lb/d,Q1,MO AVG,ENF,16.2,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2019,29.3,lb/d,Q1,MO AVG,ENF,18.6,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2015,29.3,lb/d,Q1,MO AVG,ENF,2,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2017,29.3,lb/d,Q1,MO AVG,ENF,2,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2017,29.3,lb/d,Q1,MO AVG,ENF,2.2,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2016,29.3,lb/d,Q1,MO AVG,ENF,2.24,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2012,29.3,lb/d,Q1,MO AVG,ENF,2.3,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2016,29.3,lb/d,Q1,MO AVG,ENF,2.4,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2013,29.3,lb/d,Q1,MO AVG,ENF,2.5,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2018,29.3,lb/d,Q1,MO AVG,ENF,2.5,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2018,29.3,lb/d,Q1,MO AVG,ENF,2.6,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2019,29.3,lb/d,Q1,MO AVG,ENF,2.6,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2015,29.3,lb/d,Q1,MO AVG,ENF,2.9,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",5/31/2018,29.3,lb/d,Q1,MO AVG,ENF,2.9,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2021,29.3,lb/d,Q1,MO AVG,ENF,2.9,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/29/2020,29.3,lb/d,Q1,MO AVG,ENF,20.2,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2019,29.3,lb/d,Q1,MO AVG,ENF,21.4,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2009,29.3,lb/d,Q1,MO AVG,ENF,27.9,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2020,29.3,lb/d,Q1,MO AVG,ENF,28.2,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2015,29.3,lb/d,Q1,MO AVG,ENF,3.1,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",5/31/2019,29.3,lb/d,Q1,MO AVG,ENF,3.1,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",5/31/2017,29.3,lb/d,Q1,MO AVG,ENF,3.4,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",10/31/2019,29.3,lb/d,Q1,MO AVG,ENF,3.6,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2020,29.3,lb/d,Q1,MO AVG,ENF,3.6,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/28/2009,29.3,lb/d,Q1,MO AVG,ENF,31.7,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",5/31/2008,29.3,lb/d,Q1,MO AVG,ENF,4,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2008,29.3,lb/d,Q1,MO AVG,ENF,4,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2012,29.3,lb/d,Q1,MO AVG,ENF,4.1,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",5/31/2011,29.3,lb/d,Q1,MO AVG,ENF,4.3,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2009,29.3,lb/d,Q1,MO AVG,ENF,4.4,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2013,29.3,lb/d,Q1,MO AVG,ENF,4.4,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",4/30/2015,29.3,lb/d,Q1,MO AVG,ENF,5.1,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",5/31/2021,29.3,lb/d,Q1,MO AVG,ENF,5.7,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2013,29.3,lb/d,Q1,MO AVG,ENF,6,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2016,29.3,lb/d,Q1,MO AVG,ENF,6.1,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2021,29.3,lb/d,Q1,MO AVG,ENF,6.1,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2018,29.3,lb/d,Q1,MO AVG,ENF,6.4,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",4/30/2012,29.3,lb/d,Q1,MO AVG,ENF,6.6,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2010,29.3,lb/d,Q1,MO AVG,ENF,6.7,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2012,29.3,lb/d,Q1,MO AVG,ENF,7,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2018,29.3,lb/d,Q1,MO AVG,ENF,7,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",4/30/2013,29.3,lb/d,Q1,MO AVG,ENF,7.1,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",4/30/2019,29.3,lb/d,Q1,MO AVG,ENF,7.1,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2016,29.3,lb/d,Q1,MO AVG,ENF,7.3,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/28/2013,29.3,lb/d,Q1,MO AVG,ENF,7.4,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2022,29.3,lb/d,Q1,MO AVG,ENF,7.4,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2020,29.3,lb/d,Q1,MO AVG,ENF,7.7,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2013,29.3,lb/d,Q1,MO AVG,ENF,7.8,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",5/31/2009,29.3,lb/d,Q1,MO AVG,ENF,7.9,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",4/30/2014,29.3,lb/d,Q1,MO AVG,ENF,8.3,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/28/2021,29.3,lb/d,Q1,MO AVG,ENF,8.5,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2008,29.3,lb/d,Q1,MO AVG,ENF,8.6,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2012,29.3,lb/d,Q1,MO AVG,ENF,8.6,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2021,29.3,lb/d,Q1,MO AVG,ENF,8.6,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/28/2010,29.3,lb/d,Q1,MO AVG,ENF,8.8,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2014,29.3,lb/d,Q1,MO AVG,ENF,9.1,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",2/28/2015,29.3,lb/d,Q1,MO AVG,ENF,9.2,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",4/30/2008,29.3,lb/d,Q1,MO AVG,ENF,9.3,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",5/31/2020,29.3,lb/d,Q1,MO AVG,ENF,9.3,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2017,29.3,lb/d,Q1,MO AVG,ENF,9.6,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2015,29.3,lb/d,Q1,MO AVG,ENF,9.7,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2014,29.3,lb/d,Q1,MO AVG,ENF,9.8,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",3/31/2018,29.3,lb/d,Q1,MO AVG,ENF,9.9,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2019,29.3,lb/d,Q1,MO AVG,ENF,9.9,lb/d,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2008,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2008,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2008,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2008,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",10/31/2008,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2008,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2009,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2009,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2009,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",10/31/2009,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2009,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",4/30/2010,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",5/31/2010,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2010,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2010,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",8/31/2010,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2010,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",10/31/2010,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2010,30,mg/L,C1,MO AVG,ENF,0,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2011,30,mg/L,C1,MO AVG,ENF,0,mg/L,
